Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,LATITUDE,LONGITUDE,ALT,Flood?,Season,Rainfall_Category,Temperature_Range,Humidity_Rainfall_Index
Sitakunda,2003,6,35.9,25.0,1025.0,88.0,1.5,6.1,2.3,22.64,91.64,4,1,Monsoon,Extreme,10.9,90200.0
Srimangal,2003,6,35.8,24.6,640.0,85.0,1.1,6.3,3.1,24.29,91.73,23,1,Monsoon,Extreme,11.199999999999996,54400.0
Sylhet,2003,6,35.5,24.7,1038.0,88.0,1.9,7.2,2.9,24.88,91.93,35,1,Monsoon,Extreme,10.8,91344.0
Teknaf,2003,6,33.3,24.6,1638.0,93.0,1.1,7.2,1.7,20.87,92.26,4,1,Monsoon,Extreme,8.699999999999996,152334.0
Barisal,2003,7,34.2,26.5,243.0,92.0,1.5,6.4,4.8,22.7,90.36,4,1,Monsoon,High,7.700000000000003,22356.0
Chittagong (IAP-Patenga),2003,7,35.2,25.8,372.0,85.0,1.0,5.9,4.2,22.34,91.79,6,1,Monsoon,High,9.400000000000002,31620.0
Cox's Bazar,2003,7,34.1,25.6,896.0,88.0,2.4,5.8,6.0,21.46,91.98,4,1,Monsoon,Extreme,8.5,78848.0
Dinajpur,2003,7,37.4,26.3,532.0,83.0,0.7,5.7,5.8,25.63,88.66,37,1,Monsoon,Extreme,11.099999999999998,44156.0
Feni,2003,7,32.6,25.7,397.0,85.0,1.7,6.6,6.6,23.01,91.37,8,1,Monsoon,High,6.900000000000002,33745.0
Hatiya,2003,7,33.6,25.9,752.0,86.0,2.9,6.3,5.8,22.29,91.13,4,1,Monsoon,Extreme,7.700000000000003,64672.0
Jessore,2003,7,35.8,26.2,427.0,85.0,2.4,6.2,4.7,23.17,89.22,7,1,Monsoon,High,9.599999999999998,36295.0
Khepupara,2003,7,33.0,26.5,404.0,87.0,2.1,5.8,5.4,21.98,90.22,3,1,Monsoon,High,6.5,35148.0
Maijdee Court,2003,7,34.5,26.4,468.0,86.0,1.9,5.4,5.1,22.83,91.08,6,1,Monsoon,High,8.100000000000001,40248.0
Patuakhali,2003,7,33.5,26.2,461.0,91.0,1.1,6.0,4.4,22.36,90.34,3,1,Monsoon,High,7.300000000000001,41951.0
Rajshahi,2003,7,34.8,26.6,230.0,86.0,1.4,5.8,4.9,24.35,88.56,20,1,Monsoon,High,8.199999999999996,19780.0
Rangpur,2003,7,36.9,26.2,633.0,85.0,1.5,6.2,5.1,25.72,89.26,34,1,Monsoon,Extreme,10.7,53805.0
Sandwip,2003,7,32.68297872,25.38510638,866.8085106,89.82608696,2.482978723,5.910869565,4.1,22.5,91.46,6,1,Monsoon,Extreme,7.297872340000001,77862.01665082367
Sitakunda,2003,7,36.3,25.8,508.0,86.0,1.3,5.3,5.2,22.64,91.64,4,1,Monsoon,Extreme,10.499999999999996,43688.0
Sylhet,2003,7,37.0,25.9,497.0,85.0,1.8,6.9,3.7,24.88,91.93,35,1,Monsoon,High,11.1,42245.0
Teknaf,2003,7,32.5,25.7,822.0,88.0,1.0,5.8,4.8,20.87,92.26,4,1,Monsoon,Extreme,6.800000000000001,72336.0
Chandpur,2003,8,34.7,26.3,279.0,83.0,0.5,5.4,5.2,23.26,90.67,7,1,Monsoon,High,8.400000000000002,23157.0
Cox's Bazar,2003,8,34.2,25.5,655.0,88.0,1.8,5.9,5.7,21.46,91.98,4,1,Monsoon,Extreme,8.700000000000003,57640.0
Dinajpur,2003,8,36.0,26.8,197.0,84.0,0.6,5.1,6.5,25.63,88.66,37,1,Monsoon,Moderate,9.2,16548.0
Hatiya,2003,8,33.5,25.8,583.0,87.0,1.5,5.9,5.8,22.29,91.13,4,1,Monsoon,Extreme,7.699999999999999,50721.0
Maijdee Court,2003,8,34.8,26.4,455.0,86.0,1.5,5.3,6.6,22.83,91.08,6,1,Monsoon,High,8.399999999999999,39130.0
Sandwip,2003,8,32.88297872,25.41914894,690.2340426,88.7173913,2.240425532,5.667391304,4.9,22.5,91.46,6,1,Monsoon,Extreme,7.463829779999997,61235.76364592506
Teknaf,2003,8,33.5,25.5,895.0,90.0,0.9,6.3,4.8,20.87,92.26,4,1,Monsoon,Extreme,8.0,80550.0
Dinajpur,2003,9,35.0,25.8,230.0,86.0,0.7,5.3,5.7,25.63,88.66,37,1,Monsoon,High,9.2,19780.0
Hatiya,2003,9,33.0,25.7,395.0,86.0,1.0,5.5,5.3,22.29,91.13,4,1,Monsoon,High,7.300000000000001,33970.0
Kutubdia,2003,9,33.2,25.8,390.0,85.0,1.0,5.4,6.4,21.83,91.84,6,1,Monsoon,High,7.400000000000002,33150.0
Rajshahi,2003,9,34.6,26.1,262.0,87.0,1.0,5.5,5.7,24.35,88.56,20,1,Monsoon,High,8.5,22794.0
Rangamati,2003,9,35.0,24.9,370.0,85.0,0.4,4.9,5.6,22.67,92.2,63,1,Monsoon,High,10.1,31450.0
Sandwip,2003,9,33.89148936,25.44468085,452.5319149,87.06521739,1.5,4.845652174,5.2,22.5,91.46,6,1,Monsoon,High,8.44680851,39399.78954668148
Sylhet,2003,9,36.0,25.1,499.0,87.0,1.4,6.2,3.8,24.88,91.93,35,1,Monsoon,High,10.9,43413.0
Teknaf,2003,9,32.5,25.5,669.0,89.0,0.6,5.0,5.3,20.87,92.26,4,1,Monsoon,Extreme,7.0,59541.0
Barisal,2003,10,34.2,24.8,301.0,89.0,0.2,4.6,5.8,22.7,90.36,4,1,Post-Monsoon,High,9.400000000000002,26789.0
Dhaka,2003,10,34.0,25.0,134.0,81.0,0.7,5.2,4.7,23.78,90.39,9,0,Post-Monsoon,Moderate,9.0,10854.0
Dinajpur,2003,10,33.0,23.1,380.0,86.0,0.5,4.5,5.1,25.63,88.66,37,1,Post-Monsoon,High,9.9,32680.0
Jessore,2003,10,35.4,24.0,466.0,88.0,0.7,5.4,4.3,23.17,89.22,7,1,Post-Monsoon,High,11.4,41008.0
Maijdee Court,2003,10,34.6,25.7,499.0,84.0,0.5,3.6,6.4,22.83,91.08,6,1,Post-Monsoon,High,8.900000000000002,41916.0
Patuakhali,2003,10,34.8,24.8,387.0,89.0,0.5,4.3,5.3,22.36,90.34,3,1,Post-Monsoon,High,9.999999999999996,34443.0
Rajshahi,2003,10,34.4,24.0,292.0,88.0,0.7,5.0,5.0,24.35,88.56,20,1,Post-Monsoon,High,10.4,25696.0
Satkhira,2003,10,34.4,24.9,420.0,88.0,0.2,4.3,4.6,22.68,89.07,6,1,Post-Monsoon,High,9.5,36960.0
Dhaka,2003,11,32.1,19.4,0.0,67.0,0.3,0.8,8.3,23.78,90.39,9,0,Post-Monsoon,Low,12.700000000000005,0.0
Dhaka,2003,12,29.2,16.4,45.0,73.0,0.5,2.3,5.9,23.78,90.39,9,0,Winter,Low,12.8,3285.0
Dhaka,2004,1,27.5,14.0,0.0,74.0,0.8,2.3,5.3,23.78,90.39,9,0,Winter,Low,13.5,0.0
Dhaka,2004,2,32.8,16.0,0.0,61.0,0.8,1.1,7.6,23.78,90.39,9,0,Winter,Low,16.799999999999997,0.0
Dinajpur,2004,4,33.8,21.0,163.0,81.0,0.9,5.1,4.8,25.63,88.66,37,1,Pre-Monsoon,Moderate,12.799999999999995,13203.0
Srimangal,2004,4,33.5,21.0,657.0,79.0,1.4,4.9,6.0,24.29,91.73,23,1,Pre-Monsoon,Extreme,12.5,51903.0
Sylhet,2004,4,34.0,21.1,622.0,81.0,2.2,5.4,4.8,24.88,91.93,35,1,Pre-Monsoon,Extreme,12.9,50382.0
Dinajpur,2004,5,40.0,23.8,278.0,79.0,0.7,3.9,7.0,25.63,88.66,37,1,Pre-Monsoon,High,16.2,21962.0
Teknaf,2004,5,36.0,25.3,437.0,82.0,0.8,3.7,7.4,20.87,92.26,4,1,Pre-Monsoon,High,10.7,35834.0
Barisal,2004,6,35.8,25.6,316.0,87.0,0.8,6.0,2.5,22.7,90.36,4,1,Monsoon,High,10.199999999999996,27492.0
Bhola,2004,6,35.5,25.4,580.0,89.0,0.6,5.2,2.7,22.7,90.66,5,1,Monsoon,Extreme,10.1,51620.0
Bogra,2004,6,36.0,25.0,638.0,84.0,0.9,5.6,4.7,24.88,89.36,20,1,Monsoon,Extreme,11.0,53592.0
Chandpur,2004,6,35.2,25.3,374.0,88.0,0.3,5.4,2.4,23.26,90.67,7,1,Monsoon,High,9.900000000000002,32912.0
Chittagong (IAP-Patenga),2004,6,35.2,25.5,638.0,85.0,0.5,6.2,4.2,22.34,91.79,6,1,Monsoon,Extreme,9.700000000000005,54230.0
Comilla,2004,6,36.0,25.0,654.0,86.0,2.0,6.1,4.9,23.48,91.19,10,1,Monsoon,Extreme,11.0,56244.0
Cox's Bazar,2004,6,36.0,25.7,705.0,86.0,1.4,6.1,4.4,21.46,91.98,4,1,Monsoon,Extreme,10.3,60630.0
Dinajpur,2004,6,36.2,25.2,517.0,84.0,0.7,6.3,4.1,25.63,88.66,37,1,Monsoon,Extreme,11.000000000000004,43428.0
Faridpur,2004,6,35.0,25.3,420.0,86.0,1.2,5.5,4.4,23.61,89.84,9,1,Monsoon,High,9.7,36120.0
Feni,2004,6,35.0,25.0,468.0,85.0,0.7,6.4,3.5,23.01,91.37,8,1,Monsoon,High,10.0,39780.0
Hatiya,2004,6,34.5,25.1,828.0,89.0,1.6,6.2,2.3,22.29,91.13,4,1,Monsoon,Extreme,9.4,73692.0
Khepupara,2004,6,34.5,25.9,479.0,86.0,1.7,5.8,3.5,21.98,90.22,3,1,Monsoon,High,8.600000000000001,41194.0
Khulna,2004,6,36.5,26.2,383.0,86.0,0.9,5.6,3.9,22.8,89.58,4,1,Monsoon,High,10.3,32938.0
Kutubdia,2004,6,34.5,26.0,539.0,83.0,1.4,5.9,4.4,21.83,91.84,6,1,Monsoon,Extreme,8.5,44737.0
Madaripur,2004,6,36.0,25.7,467.0,86.0,0.5,5.3,3.2,23.17,90.18,5,1,Monsoon,High,10.3,40162.0
Maijdee Court,2004,6,35.7,25.2,643.0,87.0,0.9,6.1,3.8,22.83,91.08,6,1,Monsoon,Extreme,10.500000000000004,55941.0
Rajshahi,2004,6,36.6,25.4,507.0,84.0,1.3,5.9,4.4,24.35,88.56,20,1,Monsoon,Extreme,11.200000000000005,42588.0
Rangamati,2004,6,36.2,25.0,841.0,84.0,0.8,6.0,4.0,22.67,92.2,63,1,Monsoon,Extreme,11.200000000000005,70644.0
Satkhira,2004,6,36.4,26.1,382.0,83.0,0.4,4.8,4.4,22.68,89.07,6,1,Monsoon,High,10.299999999999995,31706.0
Sitakunda,2004,6,35.5,25.1,638.0,87.0,1.6,5.8,3.7,22.64,91.64,4,1,Monsoon,Extreme,10.4,55506.0
Sylhet,2004,6,35.4,25.0,553.0,84.0,1.8,6.5,3.1,24.88,91.93,35,1,Monsoon,Extreme,10.4,46452.0
Tangail,2004,6,35.5,25.0,455.0,85.0,0.9,5.8,3.4,24.15,89.55,10,1,Monsoon,High,10.5,38675.0
Teknaf,2004,6,34.0,25.8,680.0,88.0,0.7,6.4,3.7,20.87,92.26,4,1,Monsoon,Extreme,8.2,59840.0
Bhola,2004,7,33.8,25.8,467.0,89.0,0.9,5.9,3.4,22.7,90.66,5,1,Monsoon,High,7.9999999999999964,41563.0
Bogra,2004,7,34.2,25.8,529.0,86.0,1.3,6.2,3.8,24.88,89.36,20,1,Monsoon,Extreme,8.400000000000002,45494.0
Chittagong (IAP-Patenga),2004,7,33.5,25.4,905.0,88.0,0.7,6.7,4.2,22.34,91.79,6,1,Monsoon,Extreme,8.100000000000001,79640.0
Cox's Bazar,2004,7,34.0,25.3,751.0,89.0,1.7,6.7,3.9,21.46,91.98,4,1,Monsoon,Extreme,8.7,66839.0
Dinajpur,2004,7,34.0,25.5,602.0,87.0,0.7,6.5,3.6,25.63,88.66,37,1,Monsoon,Extreme,8.5,52374.0
Feni,2004,7,33.5,25.5,499.0,87.0,1.4,6.6,4.0,23.01,91.37,8,1,Monsoon,High,8.0,43413.0
Hatiya,2004,7,32.7,25.5,839.0,90.0,2.3,6.4,3.8,22.29,91.13,4,1,Monsoon,Extreme,7.200000000000003,75510.0
Ishurdi,2004,7,34.6,26.0,397.0,88.0,1.5,6.6,3.6,24.12,89.04,14,1,Monsoon,High,8.600000000000001,34936.0
Jessore,2004,7,36.4,25.8,398.0,86.0,2.4,6.3,4.8,23.17,89.22,7,1,Monsoon,High,10.599999999999998,34228.0
Kutubdia,2004,7,32.5,25.7,559.0,86.0,1.7,6.6,4.0,21.83,91.84,6,1,Monsoon,Extreme,6.800000000000001,48074.0
Maijdee Court,2004,7,33.7,25.8,552.0,88.0,1.5,5.4,3.9,22.83,91.08,6,1,Monsoon,Extreme,7.900000000000002,48576.0
Mymensingh,2004,7,34.5,25.7,753.0,87.0,1.4,6.5,3.9,24.75,90.41,19,1,Monsoon,Extreme,8.8,65511.0
Patuakhali,2004,7,34.5,25.8,544.0,90.0,1.1,6.3,3.2,22.36,90.34,3,1,Monsoon,Extreme,8.7,48960.0
Rajshahi,2004,7,35.8,25.9,339.0,87.0,1.3,6.4,3.8,24.35,88.56,20,1,Monsoon,High,9.9,29493.0
Rangamati,2004,7,34.5,24.6,1076.0,87.0,1.1,6.2,3.8,22.67,92.2,63,1,Monsoon,Extreme,9.9,93612.0
Rangpur,2004,7,34.0,25.4,653.0,88.0,1.4,6.7,3.6,25.72,89.26,34,1,Monsoon,Extreme,8.600000000000001,57464.0
Sandwip,2004,7,31.4,25.0,1353.0,87.0,0.4,5.6,4.2,22.5,91.46,6,1,Monsoon,Extreme,6.399999999999999,117711.0
Sitakunda,2004,7,33.1,25.4,706.0,89.0,2.3,6.2,3.4,22.64,91.64,4,1,Monsoon,Extreme,7.700000000000003,62834.0
Srimangal,2004,7,34.6,24.6,889.0,86.0,0.9,6.7,3.6,24.29,91.73,23,1,Monsoon,Extreme,10.0,76454.0
Sylhet,2004,7,35.7,24.8,1394.0,88.0,1.9,6.9,3.7,24.88,91.93,35,1,Monsoon,Extreme,10.900000000000002,122672.0
Teknaf,2004,7,32.5,25.3,899.0,90.0,0.6,6.5,3.3,20.87,92.26,4,1,Monsoon,Extreme,7.199999999999999,80910.0
Barisal,2004,8,33.4,26.1,478.0,90.0,1.4,6.7,4.0,22.7,90.36,4,1,Monsoon,High,7.299999999999997,43020.0
Bhola,2004,8,32.8,25.9,460.0,89.0,0.8,5.4,4.1,22.7,90.66,5,1,Monsoon,High,6.899999999999999,40940.0
Chandpur,2004,8,34.0,26.0,334.0,87.0,0.6,6.0,3.9,23.26,90.67,7,1,Monsoon,High,8.0,29058.0
Cox's Bazar,2004,8,34.8,25.4,686.0,89.0,2.0,6.2,5.3,21.46,91.98,4,1,Monsoon,Extreme,9.4,61054.0
Hatiya,2004,8,32.0,25.4,515.0,89.0,2.0,5.9,3.7,22.29,91.13,4,1,Monsoon,Extreme,6.600000000000001,45835.0
Khepupara,2004,8,32.2,25.9,591.0,90.0,1.6,6.8,3.4,21.98,90.22,3,1,Monsoon,Extreme,6.300000000000004,53190.0
Kutubdia,2004,8,33.3,25.8,461.0,86.0,1.9,6.0,5.1,21.83,91.84,6,1,Monsoon,High,7.4999999999999964,39646.0
Maijdee Court,2004,8,34.1,25.9,511.0,87.0,1.7,5.3,5.8,22.83,91.08,6,1,Monsoon,Extreme,8.200000000000003,44457.0
Mongla,2004,8,34.8,26.2,336.0,90.0,1.4,5.8,4.1,22.43,89.66,4,1,Monsoon,High,8.599999999999998,30240.0
Patuakhali,2004,8,33.8,26.0,448.0,91.0,0.8,6.2,4.2,22.36,90.34,3,1,Monsoon,High,7.799999999999997,40768.0
Rajshahi,2004,8,35.0,26.3,275.0,86.0,1.4,5.6,6.4,24.35,88.56,20,1,Monsoon,High,8.7,23650.0
Satkhira,2004,8,34.0,26.5,435.0,87.0,0.3,5.2,4.4,22.68,89.07,6,1,Monsoon,High,7.5,37845.0
Sitakunda,2004,8,34.2,25.5,534.0,87.0,2.6,5.7,5.2,22.64,91.64,4,1,Monsoon,Extreme,8.700000000000003,46458.0
Sylhet,2004,8,35.8,25.9,545.0,83.0,1.7,6.6,6.4,24.88,91.93,35,1,Monsoon,Extreme,9.9,45235.0
Teknaf,2004,8,32.8,25.4,1162.0,92.0,0.5,6.5,3.8,20.87,92.26,4,1,Monsoon,Extreme,7.399999999999999,106904.0
Barisal,2004,9,34.2,25.5,1067.0,91.0,0.8,6.4,3.7,22.7,90.36,4,1,Monsoon,Extreme,8.700000000000003,97097.0
Bhola,2004,9,33.8,25.6,993.0,91.0,0.5,5.5,2.7,22.7,90.66,5,1,Monsoon,Extreme,8.199999999999996,90363.0
Chandpur,2004,9,33.5,25.7,845.0,89.0,0.4,6.0,4.3,23.26,90.67,7,1,Monsoon,Extreme,7.800000000000001,75205.0
Chittagong (IAP-Patenga),2004,9,34.0,25.2,590.0,87.0,0.5,6.0,5.9,22.34,91.79,6,1,Monsoon,Extreme,8.8,51330.0
Comilla,2004,9,34.0,25.1,686.0,87.0,1.6,6.3,3.9,23.48,91.19,10,1,Monsoon,Extreme,8.899999999999999,59682.0
Cox's Bazar,2004,9,36.6,25.4,438.0,87.0,1.2,5.4,5.9,21.46,91.98,4,1,Monsoon,High,11.200000000000005,38106.0
Dinajpur,2004,9,34.0,25.3,253.0,86.0,0.6,5.8,3.6,25.63,88.66,37,1,Monsoon,High,8.7,21758.0
Faridpur,2004,9,34.4,25.8,764.0,88.0,1.3,6.1,3.9,23.61,89.84,9,1,Monsoon,Extreme,8.599999999999998,67232.0
Feni,2004,9,34.3,24.9,708.0,89.0,0.8,6.3,3.4,23.01,91.37,8,1,Monsoon,Extreme,9.4,63012.0
Hatiya,2004,9,33.5,24.9,1039.0,87.0,1.6,4.9,4.3,22.29,91.13,4,1,Monsoon,Extreme,8.600000000000001,90393.0
Ishurdi,2004,9,34.7,25.4,541.0,88.0,1.7,6.3,3.8,24.12,89.04,14,1,Monsoon,Extreme,9.300000000000004,47608.0
Jessore,2004,9,35.0,25.3,917.0,88.0,1.7,6.1,3.7,23.17,89.22,7,1,Monsoon,Extreme,9.7,80696.0
Khepupara,2004,9,34.5,25.5,672.0,89.0,1.1,5.7,3.8,21.98,90.22,3,1,Monsoon,Extreme,9.0,59808.0
Khulna,2004,9,35.2,26.2,621.0,88.0,0.9,6.2,4.1,22.8,89.58,4,1,Monsoon,Extreme,9.000000000000004,54648.0
Kutubdia,2004,9,32.9,25.5,528.0,85.0,1.1,5.7,5.5,21.83,91.84,6,1,Monsoon,Extreme,7.399999999999999,44880.0
Madaripur,2004,9,35.0,26.2,873.0,88.0,0.8,5.8,3.6,23.17,90.18,5,1,Monsoon,Extreme,8.8,76824.0
Maijdee Court,2004,9,34.4,25.2,1008.0,89.0,1.0,5.2,3.7,22.83,91.08,6,1,Monsoon,Extreme,9.2,89712.0
Mongla,2004,9,35.6,26.0,506.0,90.0,1.4,5.8,4.2,22.43,89.66,4,1,Monsoon,Extreme,9.6,45540.0
Mymensingh,2004,9,32.8,25.3,950.0,91.0,1.4,6.4,2.2,24.75,90.41,19,1,Monsoon,Extreme,7.4999999999999964,86450.0
Patuakhali,2004,9,35.2,25.7,756.0,91.0,1.0,5.7,4.1,22.36,90.34,3,1,Monsoon,Extreme,9.500000000000004,68796.0
Rajshahi,2004,9,34.6,25.5,349.0,88.0,1.7,6.3,3.5,24.35,88.56,20,1,Monsoon,High,9.1,30712.0
Rangamati,2004,9,34.4,24.3,491.0,87.0,0.5,5.5,4.5,22.67,92.2,63,1,Monsoon,High,10.099999999999998,42717.0
Rangpur,2004,9,34.4,25.1,464.0,88.0,1.2,6.4,3.8,25.72,89.26,34,1,Monsoon,High,9.299999999999995,40832.0
Sandwip,2004,9,33.1,24.7,1826.0,85.0,1.1,2.3,5.6,22.5,91.46,6,1,Monsoon,Extreme,8.400000000000002,155210.0
Satkhira,2004,9,34.6,26.0,398.0,86.0,0.7,5.3,4.1,22.68,89.07,6,1,Monsoon,High,8.600000000000001,34228.0
Sitakunda,2004,9,34.7,24.9,719.0,88.0,1.7,5.9,3.9,22.64,91.64,4,1,Monsoon,Extreme,9.800000000000004,63272.0
Sylhet,2004,9,34.1,24.8,478.0,88.0,1.6,6.8,2.7,24.88,91.93,35,1,Monsoon,High,9.3,42064.0
Tangail,2004,9,34.5,25.1,500.0,88.0,0.9,6.1,3.1,24.15,89.55,10,1,Monsoon,High,9.4,44000.0
Dhaka,2004,10,34.5,23.3,208.0,75.0,0.9,3.3,6.6,23.78,90.39,9,0,Post-Monsoon,High,11.2,15600.0
Dinajpur,2004,10,33.2,21.4,330.0,84.0,0.4,3.3,6.7,25.63,88.66,37,1,Post-Monsoon,High,11.800000000000004,27720.0
Hatiya,2004,10,36.6,23.5,420.0,83.0,0.8,2.7,7.0,22.29,91.13,4,1,Post-Monsoon,High,13.1,34860.0
Mymensingh,2004,10,34.0,22.4,487.0,87.0,0.6,3.2,6.6,24.75,90.41,19,1,Post-Monsoon,High,11.6,42369.0
Rangpur,2004,10,33.7,22.0,484.0,85.0,1.0,3.6,7.5,25.72,89.26,34,1,Post-Monsoon,High,11.700000000000005,41140.0
Sandwip,2004,10,33.3,24.0,671.0,82.0,0.7,0.1,7.3,22.5,91.46,6,1,Post-Monsoon,Extreme,9.299999999999995,55022.0
Teknaf,2004,10,33.9,24.2,472.0,86.0,0.3,3.0,7.1,20.87,92.26,4,1,Post-Monsoon,High,9.7,40592.0
Dhaka,2004,11,31.1,18.6,0.0,70.0,0.3,1.2,7.8,23.78,90.39,9,0,Post-Monsoon,Low,12.5,0.0
Dhaka,2004,12,29.4,16.2,0.0,71.0,0.3,1.2,6.7,23.78,90.39,9,0,Winter,Low,13.2,0.0
Dhaka,2005,1,28.5,14.2,1.0,69.0,0.9,1.9,6.3,23.78,90.39,9,0,Winter,Low,14.3,69.0
Dhaka,2005,2,32.1,18.3,3.0,61.0,1.1,1.7,7.9,23.78,90.39,9,0,Winter,Low,13.8,183.0
Dinajpur,2005,5,37.0,23.1,255.0,81.0,0.7,4.8,6.0,25.63,88.66,37,1,Pre-Monsoon,High,13.9,20655.0
Mymensingh,2005,5,35.5,22.5,495.0,83.0,2.0,5.0,6.2,24.75,90.41,19,1,Pre-Monsoon,High,13.0,41085.0
Srimangal,2005,5,35.2,21.4,615.0,82.0,1.3,4.6,6.7,24.29,91.73,23,1,Pre-Monsoon,Extreme,13.800000000000004,50430.0
Sylhet,2005,5,35.0,21.6,895.0,82.0,2.2,5.7,5.2,24.88,91.93,35,1,Pre-Monsoon,Extreme,13.4,73390.0
Barisal,2005,6,36.5,27.1,326.0,88.0,0.9,6.1,4.4,22.7,90.36,4,1,Monsoon,High,9.4,28688.0
Cox's Bazar,2005,6,35.4,26.5,848.0,85.0,2.7,5.3,5.1,21.46,91.98,4,1,Monsoon,Extreme,8.899999999999999,72080.0
Dinajpur,2005,6,40.0,25.3,474.0,82.0,0.8,5.4,5.4,25.63,88.66,37,1,Monsoon,High,14.7,38868.0
Hatiya,2005,6,35.0,26.9,420.0,85.0,2.7,5.7,4.3,22.29,91.13,4,1,Monsoon,High,8.100000000000001,35700.0
Khepupara,2005,6,36.7,27.4,473.0,85.0,2.4,5.7,3.7,21.98,90.22,3,1,Monsoon,High,9.300000000000004,40205.0
Kutubdia,2005,6,35.0,27.1,433.0,83.0,2.6,5.4,5.0,21.83,91.84,6,1,Monsoon,High,7.899999999999999,35939.0
Maijdee Court,2005,6,37.6,26.9,463.0,85.0,1.5,6.0,4.8,22.83,91.08,6,1,Monsoon,High,10.700000000000005,39355.0
Rangpur,2005,6,36.0,24.6,428.0,85.0,1.4,5.9,4.5,25.72,89.26,34,1,Monsoon,High,11.4,36380.0
Sandwip,2005,6,35.1,26.5,444.0,85.0,2.8,5.7,5.2,22.5,91.46,6,1,Monsoon,High,8.600000000000001,37740.0
Teknaf,2005,6,34.8,26.4,1023.0,86.0,0.5,6.0,3.9,20.87,92.26,4,1,Monsoon,Extreme,8.399999999999999,87978.0
Barisal,2005,7,33.2,25.9,463.0,93.0,1.3,6.6,4.5,22.7,90.36,4,1,Monsoon,High,7.300000000000004,43059.0
Bogra,2005,7,34.5,26.2,471.0,84.0,1.2,5.6,4.0,24.88,89.36,20,1,Monsoon,High,8.3,39564.0
Chandpur,2005,7,33.7,26.0,344.0,88.0,0.6,6.2,4.1,23.26,90.67,7,1,Monsoon,High,7.700000000000003,30272.0
Chittagong (IAP-Patenga),2005,7,34.0,25.6,596.0,87.0,0.9,5.9,4.3,22.34,91.79,6,1,Monsoon,Extreme,8.399999999999999,51852.0
Comilla,2005,7,34.8,25.5,403.0,86.0,1.9,6.0,5.0,23.48,91.19,10,1,Monsoon,High,9.299999999999995,34658.0
Cox's Bazar,2005,7,33.0,25.5,608.0,88.0,2.5,6.0,4.3,21.46,91.98,4,1,Monsoon,Extreme,7.5,53504.0
Dinajpur,2005,7,35.0,26.1,507.0,85.0,0.6,6.2,4.7,25.63,88.66,37,1,Monsoon,Extreme,8.899999999999999,43095.0
Faridpur,2005,7,33.2,26.1,384.0,87.0,0.9,6.1,4.3,23.61,89.84,9,1,Monsoon,High,7.100000000000001,33408.0
Feni,2005,7,34.0,25.6,784.0,90.0,1.2,6.9,4.5,23.01,91.37,8,1,Monsoon,Extreme,8.399999999999999,70560.0
Hatiya,2005,7,32.5,25.8,872.0,89.0,3.0,5.5,4.7,22.29,91.13,4,1,Monsoon,Extreme,6.699999999999999,77608.0
Ishurdi,2005,7,35.0,26.1,378.0,86.0,1.4,6.2,4.5,24.12,89.04,14,1,Monsoon,High,8.899999999999999,32508.0
Jessore,2005,7,35.4,25.8,546.0,87.0,1.9,6.0,3.8,23.17,89.22,7,1,Monsoon,Extreme,9.599999999999998,47502.0
Khepupara,2005,7,33.3,26.1,1000.0,89.0,2.4,6.0,5.1,21.98,90.22,3,1,Monsoon,Extreme,7.199999999999996,89000.0
Khulna,2005,7,34.2,26.3,435.0,87.0,1.3,6.6,4.4,22.8,89.58,4,1,Monsoon,High,7.900000000000002,37845.0
Kutubdia,2005,7,33.0,26.1,507.0,86.0,2.6,6.5,4.7,21.83,91.84,6,1,Monsoon,Extreme,6.899999999999999,43602.0
Madaripur,2005,7,34.0,26.2,556.0,88.0,0.2,6.0,4.3,23.17,90.18,5,1,Monsoon,Extreme,7.800000000000001,48928.0
Maijdee Court,2005,7,33.8,26.1,724.0,88.0,2.0,6.4,4.4,22.83,91.08,6,1,Monsoon,Extreme,7.699999999999996,63712.0
Mongla,2005,7,35.6,26.1,633.0,91.0,1.3,5.7,4.3,22.43,89.66,4,1,Monsoon,Extreme,9.5,57603.0
Mymensingh,2005,7,33.8,26.2,405.0,87.0,1.4,6.3,4.5,24.75,90.41,19,1,Monsoon,High,7.599999999999998,35235.0
Patuakhali,2005,7,34.2,25.8,923.0,90.0,0.9,6.2,4.5,22.36,90.34,3,1,Monsoon,Extreme,8.400000000000002,83070.0
Rajshahi,2005,7,34.3,26.1,492.0,87.0,1.2,6.3,4.2,24.35,88.56,20,1,Monsoon,High,8.199999999999996,42804.0
Rangpur,2005,7,35.0,25.8,671.0,86.0,1.3,6.4,4.5,25.72,89.26,34,1,Monsoon,Extreme,9.2,57706.0
Sandwip,2005,7,32.9,25.2,554.0,88.0,2.7,6.3,5.2,22.5,91.46,6,1,Monsoon,Extreme,7.699999999999999,48752.0
Satkhira,2005,7,34.4,26.4,497.0,86.0,0.8,5.8,4.7,22.68,89.07,6,1,Monsoon,High,8.0,42742.0
Sitakunda,2005,7,33.8,25.5,541.0,87.0,2.1,5.5,5.4,22.64,91.64,4,1,Monsoon,Extreme,8.299999999999997,47067.0
