Duration(Days),Main Cause,Districts,State,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact,Year,Month,Day,Quarter,Month_Sin,Month_Cos,Long_Event,Cause_Group,State_Count,District_Count,Event_Source_Available
3.0,heavy rains,"Bilaspur, Chamba, Hamirpur, Kangra, Kinnaur, Kullu, Mandi,",Himachal Pradesh,"i) Partial damage to houses, cow-sheds reported. ii) Several trees uprooted & fell on vehicles causing damage. iii) Vehicular traffic disrupted due to damage of roads.",IMD,,2.0,2016.0,8.0,10.0,0,2016.0,8.0,10.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,7,1
2.0,heavy rains,"Shimla, Sirmaur, Solan, Una",Himachal Pradesh,The three floor building collapsed.,IMD,,2.0,2016.0,8.0,17.0,0,2016.0,8.0,17.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,4,1
2.0,heavy rains & cloud burst in shimla.,"Bilaspur, Chamba, Hamirpur, Kangra, Kullu, Mandi, Shimla, Sirmaur, Solan, Una",Himachal Pradesh,i) Damage to many apple orchards reported. ii) Several trees uprooted causing loss of lakhs of rupees.,IMD,,2.0,2016.0,8.0,25.0,0,2016.0,8.0,25.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,10,1
1.0,heavy rains,"Anantnag, Bandipora",Jammu and Kashmir,i) Extensive damage to fruits & vegetables reported. ii) Damage to many houses & government buildings reported.,IMD,,,2016.0,6.0,7.0,0,2016.0,6.0,7.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,2,1
1.0,flash flood,"Jammu, Rajouri",Jammu and Kashmir,Damage to the public & private property reported.,IMD,,,2016.0,7.0,27.0,0,2016.0,7.0,27.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Flash Flood,1,2,1
1.0,heavy rains & landslide,"Kathua, Reasi",Jammu and Kashmir,,IMD,,,2016.0,8.0,5.0,0,2016.0,8.0,5.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Landslide,1,2,1
2.0,heavy rains & cloudburst,"Doda, Kathua, Pulwama",Jammu and Kashmir,Damage to several houses reported.,IMD,,,2016.0,8.0,6.0,0,2016.0,8.0,6.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,3,1
1.0,flash flood in tawi river & landslide,"Jammu, Reasi",Jammu and Kashmir,,IMD,,,2016.0,8.0,24.0,0,2016.0,8.0,24.0,3.0,-0.8660254037844385,-0.5000000000000004,0,River/Water System,1,2,1
3.0,heavy rains,"Chatra, Garhwa, Hazaribagh, Ramgarh, Ranchi",Jharkhand,i) Damage to 1008 Katcha houses reported. ii) Damage to some small bridges reported. iii) Vehicles washed away.,IMD,,20.0,2016.0,7.0,3.0,0,2016.0,7.0,3.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,5,1
1.0,heavy rains,Ramgarh,Jharkhand,,IMD,607.0,20.0,2016.0,8.0,3.0,0,2016.0,8.0,3.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
1.0,heavy rains,East West Singhbhum,Jharkhand,Damage to 3 bridges reported.,IMD,,20.0,2016.0,8.0,12.0,0,2016.0,8.0,12.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
3.0,heavy rains,"Chatra, Garhwa, Hazaribagh, Khunti, Ranchi",Jharkhand,i) Damage to 4 bridges & 8 katcha houses reported. ii) 100 trees uprooted.,IMD,,20.0,2016.0,9.0,16.0,0,2016.0,9.0,16.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,5,1
4.0,heavy rains,"Chatra, Hazaribagh, Khunti, Ranchi",Jharkhand,i) Damage to standing crops reported ii) Damage to 10 mud houses reported.,IMD,,20.0,2016.0,9.0,9.0,0,2016.0,9.0,9.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,4,1
1.0,heavy rains,"Chatra, Hazaribagh",Jharkhand,One bridge washed away.,IMD,,20.0,2016.0,10.0,9.0,0,2016.0,10.0,9.0,4.0,-0.8660254037844386,0.5000000000000001,0,Heavy Rain,1,2,1
1.0,heavy rains,Raichur,Karnataka,,IMD,546.0,29.0,2016.0,6.0,20.0,0,2016.0,6.0,20.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,heavy rains,"Dakshina Kannada, Udupi",Karnataka,,IMD,,29.0,2016.0,6.0,22.0,0,2016.0,6.0,22.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,2,1
1.0,heavy rains,Dakshina Kannada,Karnataka,,IMD,534.0,29.0,2016.0,6.0,27.0,0,2016.0,6.0,27.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
2.0,heavy rains,"Belagavi, Chikkamagaluru, Kodagu, Uttar Kashia Kannada",Karnataka,i) Damage of about 90 houses fully & 200 houses partially reported. ii) Several trees/electric poles uprooted causing vehicular traffic & power supply disruption.,IMD,,29.0,2016.0,7.0,11.0,0,2016.0,7.0,11.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,4,1
1.0,heavy rains,Kannur,Kerala,Partial damage to one house reported.,IMD,557.0,32.0,2016.0,4.0,14.0,0,2016.0,4.0,14.0,2.0,0.8660254037844387,-0.4999999999999998,0,Heavy Rain,1,1,1
1.0,heavy rains,Kozhikode,Kerala,12 feet high compound wall collapsed.,IMD,561.0,32.0,2016.0,5.0,31.0,0,2016.0,5.0,31.0,2.0,0.49999999999999994,-0.8660254037844387,0,Heavy Rain,1,1,1
3.0,"heavy rains, flood & landslides","Idukki, Kottayam, Thiruvananthapuram, Wayanad",Kerala,"Idukki : Complete damage to a house reported. Kottayam : i) One Anganvadi building collapsed in Thazhangadi. ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply. Thiruvananthapuram : i) Damage to vegetable crops reported as fields submerged. ii) 3 wells caved in. iii) Damage to more than 25 houses including house-hold appliances, Taluka office, dispensary, shop & a compound wall of a school reported. iv) More than 11 KV line broke & functioning of 4 transformers disrupted. v) In Kazhakootam, nearby houses inundated as Tettayar river flooded. Wayanad : A house completely damaged as a huge rock fell from 50 feet.",IMD,,32.0,2016.0,6.0,7.0,0,2016.0,6.0,7.0,2.0,1.2246467991473532e-16,-1.0,0,Landslide,1,4,1
4.0,heavy rain,"Idukki, Kannur, Kollam, Pathanamthitta, Thiruvananthapuram, Wayanad",Kerala,"Idukki & Pathanamthitta : 15 houses completely & 128 houses partially damaged. Kannur : 730 mts. long & 71/2 feet high compound wall of a house damaged. Kollam : i) 9 houses completely, 134 partially & several cowsheds damaged. ii) Several houses inundated. iii) Many electric cable lines broke. Thiruvananthapuram : i) Extensive damage to agricultural crops, vegetables, Banana crops, Tapioca reported. ii) Rs.7.25 lakhs worth damage reported. iii) 210 Rubber trees & 150 Banana plants & 7 electric posts uprooted in Pothencode area. iv) Low lying areas inundated. v) Well caved in vi) Damage to vehicles reported.vii) 12 houses completely & 22 partially damaged. Roofs of many houses blown away. viii) Side wall of a bridge collapsed. ix) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply. Wayanad : One house completely damaged.",IMD,,32.0,2016.0,6.0,10.0,0,2016.0,6.0,10.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,6,1
6.0,heavy rain,"Idukki, Kasaragod, Wayanad",Kerala,"i) 4 houses, shop & five storied building under construction by the wayside of Kozhikode-Mysuru NH_212 collapsed. ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD,,32.0,2016.0,7.0,10.0,0,2016.0,7.0,10.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,3,1
1.0,heavy rain,Kozhikode,Kerala,,IMD,561.0,32.0,2016.0,9.0,18.0,0,2016.0,9.0,18.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,1,1
1.0,floods & heavy rains,"Rewa, Sehore",Madhya Pradesh,,IMD,,23.0,2016.0,7.0,6.0,0,2016.0,7.0,6.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,2,1
1.0,flood in tamas river,"Bhind, Panna, Rewa",Madhya Pradesh,"i) Damage to 2 dams reported. ii) More than 50 villages in Tyonthar,Sirmaur blocks of Rewa Dist. cut off from the other parts of the state due to rising water in the river. iii) One motor boat washed away.",IMD,,23.0,2016.0,7.0,7.0,0,2016.0,7.0,7.0,3.0,-0.4999999999999997,-0.8660254037844388,0,River/Water System,1,3,1
3.0,floods & heavy rains,"Bhopal, Damoh, Malda, Morena, Seoni",Madhya Pradesh,The excessive rains have affected at least 3 lakh 46 thousand people,IMD,,23.0,2016.0,7.0,8.0,1,2016.0,7.0,8.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,5,1
1.0,heavy rains,Vidisha,Madhya Pradesh,,IMD,437.0,23.0,2016.0,8.0,2.0,0,2016.0,8.0,2.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
2.0,floods & heavy rains,"Raisen, Rewa, Sagar, Satna, Vidisha",Madhya Pradesh,"i) More than one lakh people affected. ii) Damage to many houses, Cow-sheds reported. iii) Bridge washed away.",IMD,,23.0,2016.0,8.0,19.0,1,2016.0,8.0,19.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,5,1
1.0,heavy rains,"Bhandara, Gadchiroli, Gondia",Maharashtra,i) Damage to 568 houses reported ii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,27.0,2016.0,5.0,21.0,0,2016.0,5.0,21.0,2.0,0.49999999999999994,-0.8660254037844387,0,Heavy Rain,1,3,1
1.0,heavy rains,Parts of Maharashtra,Maharashtra,,IMD,,27.0,2016.0,6.0,6.0,0,2016.0,6.0,6.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,heavy rains,Mumbai,Maharashtra,22 trees uprooted causing disruption in vehicular traffic.,IMD,482.0,27.0,2016.0,6.0,20.0,0,2016.0,6.0,20.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
1.0,heavy rains,Mumbai,Maharashtra,,IMD,482.0,27.0,2016.0,6.0,25.0,0,2016.0,6.0,25.0,2.0,1.2246467991473532e-16,-1.0,0,Heavy Rain,1,1,1
3.0,heavy rains,"Ahmednagar, Dhule, Jalgaon, Mumbai, Nandurbar, Nashik, Pune",Maharashtra,,IMD,,27.0,2016.0,7.0,1.0,1,2016.0,7.0,1.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,7,1
3.0,"heavy rains & flood in narmada, tapi wainganga","Chandrapur, Gadchiroli, Nandurbar",Maharashtra,i) Damage to 200 houses reported. ii) Damage to railway track reported.,IMD,,27.0,2016.0,7.0,8.0,0,2016.0,7.0,8.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,3,1
2.0,heavy rains,"Kolhapur, Mumbai, Mumbai Suburban, Raigad, Ratnagiri, Sindhudurg, Thane, Palghar",Maharashtra,"i) 31 roads including 22 main roads,9 highways are completely under water in Kolhapur Dist. ii) Around 80 villages lost contact from rest of the state in Konkan region.",IMD,,27.0,2016.0,7.0,11.0,0,2016.0,7.0,11.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,8,1
1.0,heavy rains,"Akola, Amravati, Chandrapur, Gadchiroli Yavotmal, Washim",Maharashtra,More than 100 villages marooned.,IMD,,27.0,2016.0,7.0,12.0,0,2016.0,7.0,12.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,5,1
1.0,heavy rains,"Akola, Amravati",Maharashtra,Damage to many houses reported.,IMD,,27.0,2016.0,7.0,28.0,0,2016.0,7.0,28.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,2,1
2.0,heavy rains,Mumbai,Maharashtra,i) Damage to Ground-plus-three structure building & security cabin reported ii) A car & an auto-rickshaw damaged as tree fell on it.,IMD,482.0,27.0,2016.0,7.0,30.0,0,2016.0,7.0,30.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
1.0,heavy rains,Thane,Maharashtra,i) Dilapidated building collapsed. ii) Water logging in low lying areas reported.,IMD,497.0,27.0,2016.0,8.0,1.0,0,2016.0,8.0,1.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
3.0,heavy rain & flash flood,Parts of Maharashtra,Maharashtra,,IMD,,27.0,2016.0,9.0,24.0,0,2016.0,9.0,24.0,3.0,-1.0,-1.8369701987210297e-16,0,Flash Flood,1,1,1
1.0,landslide,Aizawl,Mizoram,Airport approach road National Highway -54 remained closed.,IMD,261.0,15.0,2016.0,5.0,23.0,0,2016.0,5.0,23.0,2.0,0.49999999999999994,-0.8660254037844387,0,Landslide,1,1,1
1.0,landslip,Aizawl,Mizoram,Roads blocked. Traffic & power supply disrupted.,IMD,261.0,15.0,2016.0,9.0,18.0,0,2016.0,9.0,18.0,3.0,-1.0,-1.8369701987210297e-16,0,Other,1,1,1
6.0,heavy rains,"Koraput, Sambalpur",Odisha,10 villages from Alwar district & 36 villages from Baran districts cut off from nearby areas,IMD,,21.0,2016.0,8.0,3.0,0,2016.0,8.0,3.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,2,1
15.0,heavy rains,"Baran, Jhalawar, Pali",Rajasthan,House collapsed in Baran Dist.,IMD,,8.0,2016.0,8.0,6.0,1,2016.0,8.0,6.0,3.0,-0.8660254037844385,-0.5000000000000004,1,Heavy Rain,1,3,1
3.0,"flood(kuzhithurai ,sitraru rivers)",Kanniyakumariumari,Tamil Nadu,"Kulasekaram,Tiruvattar towns were inundated.",IMD,,33.0,2016.0,6.0,11.0,0,2016.0,6.0,11.0,2.0,1.2246467991473532e-16,-1.0,0,River/Water System,1,1,1
1.0,heavy rains,Krishnagiri,Tamil Nadu,,IMD,577.0,33.0,2016.0,7.0,26.0,0,2016.0,7.0,26.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,1,1
30.0,heavy rains & floods,"Hyderabad, Kamareddy, Karimnagar, Medak, Medchal Malkajgiri, Nalgonda, Nizamabad, Sangareddy, Vikarabad, Warangal, Yadadri Yadadri Bhuvanagiri",Telangana,i) Damage to 2.60 lakh hectares of crops reported. ii) Damage to 37991 houses reported. iii) Damage to 644 boats & 1493 nets reported. iv) Damage to roads reported. v) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,,36.0,2016.0,9.0,1.0,1,2016.0,9.0,1.0,3.0,-1.0,-1.8369701987210297e-16,1,Heavy Rain,1,11,1
1.0,heavy rains,Meerut,Uttar Pradesh,Extensive damage to building reported.,IMD,169.0,9.0,2016.0,3.0,12.0,0,2016.0,3.0,12.0,1.0,1.0,6.123233995736766e-17,0,Heavy Rain,1,1,1
3.0,heavy rains,"Bahraich, Gonda, Basti, Gorakhpur, Deoria, Ballia, Azamgarh, Ayodhya, Sultanpur, Jaunpur, Ghazipurr, Varanasi, Mirzapur, Prayagraj, Pratapgarh",Uttar Pradesh,"Damage to Mango, Maize crops reported.",IMD,,9.0,2016.0,7.0,1.0,1,2016.0,7.0,1.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,15,1
1.0,heavy rains,"Meerut, Bulandshahr, Gautam Buddha Nagar, Ghaziabad, Hapur, Baghpat, Saharanpur, Muzaffarnagar, Shamli, Moradabad, Bijnor, Rampur, Amroha, Sambhal, Bareilly, Budaun, Pilibhit, Shahjahanpur, Agra, Firozabad, Mainpuri, Mathura, Aligarh, Etah, Hathras, Kasganj, Etawah, Auraiya,Farrukhabad",Uttar Pradesh,"Damage to Mango, Maize crops reported.",IMD,,9.0,2016.0,7.0,18.0,1,2016.0,7.0,18.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,29,1
1.0,heavy rains,"Bahraich, Gonda, Basti, Gorakhpur, Deoria, Ballia, Azamgarh, Ayodhya, Sultanpur, Jaunpur, Ghazipurr, Varanasi, Mirzapur, Prayagraj, Pratapgarh",Uttar Pradesh,"Damage to Mango, Maize crops reported.",IMD,,9.0,2016.0,7.0,30.0,0,2016.0,7.0,30.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,15,1
1.0,heavy rains,"Bahraich, Gonda, Basti, Gorakhpur, Deoria, Ballia, Azamgarh, Ayodhya, Sultanpur, Jaunpur, Ghazipurr, Varanasi, Mirzapur, Prayagraj, Pratapgarh",Uttar Pradesh,Damage to crops reported.,IMD,,9.0,2016.0,8.0,16.0,0,2016.0,8.0,16.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,15,1
1.0,landslide,Dehradun,Uttarakhand,,IMD,49.0,5.0,2016.0,5.0,22.0,1,2016.0,5.0,22.0,2.0,0.49999999999999994,-0.8660254037844387,0,Landslide,1,1,1
1.0,cloud burst,"Tehri Garhwal,Uttar Kashi Kashi",Uttarakhand,,IMD,,5.0,2016.0,5.0,28.0,0,2016.0,5.0,28.0,2.0,0.49999999999999994,-0.8660254037844387,0,Other,1,2,1
1.0,cloud burst,"Chamoli, Pithoragarh",Uttarakhand,i) 150 families affected ii) 4 houses fully & 12 houses partially damaged.,IMD,,5.0,2016.0,7.0,3.0,1,2016.0,7.0,3.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Other,1,2,1
2.0,heavy rains & heavy rains &,"Dehradun, Nainital, Tehri Garhwal, Uttar Kashi Kashi",Uttarakhand,"i) Rishikesh-Badrinath national highway,the Rishikesh - Kedarnath National Highway between Sonprayag,Gaurikund, remained cut off. ii) Damage to several bridges across the state reported.",IMD,,5.0,2016.0,7.0,16.0,1,2016.0,7.0,16.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Heavy Rain,1,4,1
3.0,landslide,Dehradun,Uttarakhand,,IMD,49.0,5.0,2016.0,7.0,21.0,1,2016.0,7.0,21.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Landslide,1,1,1
1.0,heavy rains & landslides,Darjeeling,West Bengal,,IMD,309.0,19.0,2016.0,7.0,20.0,0,2016.0,7.0,20.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Landslide,1,1,1
2.0,flood,"North westdusar, Cooch Behar, Darjeeling, Jalpaiguri",West Bengal,58000 people affected.,IMD,,19.0,2016.0,7.0,24.0,0,2016.0,7.0,24.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Other,1,4,1
1.0,heavy rains,Kolkata,West Bengal,Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.,IMD,315.0,19.0,2016.0,8.0,17.0,0,2016.0,8.0,17.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,1,1
7.0,heavy rains & flood in mahananda river,"Hooghly, Howrah",West Bengal,"i) Extensive damage to the crops reported ii) 5,550 families in 45 villages affected",IMD,,19.0,2016.0,8.0,23.0,0,2016.0,8.0,23.0,3.0,-0.8660254037844385,-0.5000000000000004,1,River/Water System,1,2,1
1.0,landslide,Papum Pare,Andhra Pradesh,Extensive damage to agricultural land & Property reported.,IMD,237.0,28.0,2017.0,7.0,11.0,1,2017.0,7.0,11.0,3.0,-0.4999999999999997,-0.8660254037844388,0,Landslide,1,1,1
1.0,heavy,"Dibrugarh, Tinsukia",Assam,"i) Rabi crops extensively damaged. ii) About 280 villages extensively damaged. iii) Many houses damaged/collapsed. iv) Several trees, electric/telephone poles uprooted causing disruption in communication,power supply.",IMD,,18.0,2017.0,2.0,22.0,0,2017.0,2.0,22.0,1.0,0.8660254037844386,0.5000000000000001,0,Other,1,2,1
1.0,heavy rain,Cachar,Assam,i) Huge amount of standing crops damaged. ii) At least 20 houses submerged. iii) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply,IMD,282.0,18.0,2017.0,3.0,31.0,0,2017.0,3.0,31.0,1.0,1.0,6.123233995736766e-17,0,Heavy Rain,1,1,1
3.0,"flood (brahmaputra,tributaries)","Darrang, Dima Hasao, Hailakandi, Kamrup, Lakhimpur",Assam,i) 19760 population of 78 villages from 5 districts affected. ii) Crop land of area 713.49 hectares affected.,IMD,,18.0,2017.0,6.0,13.0,0,2017.0,6.0,13.0,2.0,1.2246467991473532e-16,-1.0,0,River/Water System,1,5,1
3.0,"flood (brahmaputra,tributaries)","Darrang, Karimganj, Lakhimpur, Nalbari",Assam,i) 56365 population of 165 villages from 4 districts affected. ii) Crop land of area 3369.67 hectares affected.,IMD,,18.0,2017.0,6.0,18.0,0,2017.0,6.0,18.0,2.0,1.2246467991473532e-16,-1.0,0,River/Water System,1,4,1
7.0,"flood (brahmaputra,tributaries)","Barpeta, Biswanath, Bongaigaon, Chirang, Dhemaji, Golaghat, Hailakandi, Jorhat, Karimganj, Kokrajhar, Kamrup, Lakhimpur, Mancachar, Nagaon, Nalbari, Sivasagar, Sonitpur",Assam,"i) About 4,25,764 population of 1037 villages in 17 districts affected. ii) Crop land of area 32148.59 hectares affected",IMD,,18.0,2017.0,1.0,7.0,1,2017.0,1.0,7.0,1.0,0.49999999999999994,0.8660254037844387,1,River/Water System,1,17,1
5.0,"flood (brahmaputra,tributaries)","Barpeta, Biswanath, Bongaigaon, Cachar, Charaideo, Chirang, Darrang, Dhemaji, Dhubri, Dibrugarh,Golaghat, Goalpara, Hailakandi, Jorhat, Karimganj, Kamrup, Karbi Anglong, Kokrajhar, Lakhimpur, Majuli, Mancachar, Nagaon, Nalbari, Sivasagar, Sonitpur, South Salmara Mancachar",Assam,"i) 17,43,119 population of 2450 villages from 26 districts affected. ii) Crop land of area 86,223.19 hectares affected",IMD,,18.0,2017.0,9.0,7.0,1,2017.0,9.0,7.0,3.0,-1.0,-1.8369701987210297e-16,0,River/Water System,1,26,1
10.0,"flood (brahmaputra,tributaries)","Barpeta, Biswanath, Cachar, Chirang, Dibrugarh, Golaghat, Goalpara, Hailakandi, Jorhat, Karbi Anglong, Karimganj, Lakhimpur, Nagaon, Sivasagar",Assam,"i) 1,65,979 population of 421 villages from 15 districts affected. ii) Crop land of area 21574.37 hectares affected",IMD,,18.0,2017.0,7.0,15.0,1,2017.0,7.0,15.0,3.0,-0.4999999999999997,-0.8660254037844388,1,River/Water System,1,14,1
12.0,"flood (brahmaputra,tributaries)","Barpeta, Biswanath, Bongaigaon, Charaideo, Chirang, Darrang, Dhemaji, Dibrugarh, Dhubri, Goalpara, Golaghat, Jorhat, Kamrup, Kamrup Metro, Karbi Anglong, Kokrajhar, Lakhimpur, Majuli, Mancachar, Nagaon, Nalbari, Sivasagar, Sonitpur, South Salmara Mancachar",Assam,"i) Crop land of area 1,82,343.06 hectares affected. ii) 33,27,986 population from 3186 villages of Twenty Four districts affected.",IMD,,18.0,2017.0,10.0,8.0,1,2017.0,10.0,8.0,4.0,-0.8660254037844386,0.5000000000000001,1,River/Water System,1,24,1
5.0,"flood (brahmaputra,tributaries)","Cachar, Chirang, Dhemaji, Jorhat, Lakhimpur, Marigaon, Nagaon, Sonitpur,Udalguri",Assam,i) Cropland of area 12266.09 hectares affected. ii) 49335 population from 200 villages of 9 districts affected.,IMD,,18.0,2017.0,7.0,9.0,0,2017.0,7.0,9.0,3.0,-0.4999999999999997,-0.8660254037844388,0,River/Water System,1,9,1
1.0,heavy rain,"Araria, Aurangabad, Begusarai, Lakhisarai, Madhubani,Munger, Nalanda,Patna, Purnia, Supaul",Bihar,i) Damage to standing crops reported. ii) Damage to property reported. iii) Several trees/electric poles uprooted.,IMD,,10.0,2017.0,9.0,5.0,1,2017.0,9.0,5.0,3.0,-1.0,-1.8369701987210297e-16,0,Heavy Rain,1,10,1
3.0,"floods in koshi, bagmati, mahananda & gandak river due to heavy rain in nepal","Araria, Darbhanga, Purbi Champaran, Gopalganj, Katihar, Khagaria, Kishanganj, Madhepura, Madhubani, Muzaffarpur, Purnia, Rohtas, Saran, Sitamarhi, Supaul, Vaishali, Pashchim Champaran",Bihar,"i) More than 60,000 people affected. ii) Several trees/electric poles uprooted",IMD,,10.0,2017.0,11.0,7.0,0,2017.0,11.0,7.0,4.0,-0.5000000000000004,0.8660254037844384,0,River/Water System,1,17,1
3.0,heavy rains & floods,"Araria, Purbi Champaran, Katihar, Kishanganj, Madhepura, Nalanda, Purnia, Pashchim Champaran",Bihar,i) 4 Lakh hectares of crop land submerged. ii) 65.37 lakh people were affected. iii) 33 trains cancelled. iv) Several trees/electric poles uprooted,IMD,,10.0,2017.0,8.0,13.0,1,2017.0,8.0,13.0,3.0,-0.8660254037844385,-0.5000000000000004,0,Heavy Rain,1,8,1
